"site" "year" "filename" "guess1" "confidence1"
"T2-2" 2019 "T2-2_2018-06-16_0001.JPG" 1 0.999873042106628
"T2-2" 2019 "T2-2_2018-06-16_0002.JPG" 1 0.999845266342163
"T2-2" 2019 "T2-2_2018-06-16_0003.JPG" 1 0.999899506568909
"T2-2" 2019 "T2-2_2018-06-16_0004.JPG" 1 0.999891519546509
"T2-2" 2019 "T2-2_2018-06-16_0005.JPG" 3 0.998270630836487
"T2-2" 2019 "T2-2_2018-06-16_0006.JPG" 3 0.998807430267334
"T2-2" 2019 "T2-2_2018-06-16_0007.JPG" 3 0.998938500881195
"T2-2" 2019 "T2-2_2018-06-16_0008.JPG" 3 0.999405026435852
"T2-2" 2019 "T2-2_2018-06-17_0001.JPG" 1 0.999845743179321
"T2-2" 2019 "T2-2_2018-06-17_0002.JPG" 3 0.999965786933899
"T2-2" 2019 "T2-2_2018-06-17_0003.JPG" 3 0.999867081642151
"T2-2" 2019 "T2-2_2018-06-17_0004.JPG" 3 0.999893188476562
"T2-2" 2019 "T2-2_2018-06-17_0005.JPG" 3 0.999966621398926
"T2-2" 2019 "T2-2_2018-06-17_0006.JPG" 3 0.999173104763031
"T2-2" 2019 "T2-2_2018-06-17_0007.JPG" 3 0.998124778270721
"T2-2" 2019 "T2-2_2018-06-17_0008.JPG" 3 0.99827253818512
"T2-2" 2019 "T2-2_2018-06-17_0009.JPG" 3 0.997664451599121
"T2-2" 2019 "T2-2_2018-06-17_0010.JPG" 3 0.997956156730652
"T2-2" 2019 "T2-2_2018-06-17_0011.JPG" 3 0.999985575675964
"T2-2" 2019 "T2-2_2018-06-17_0012.JPG" 3 0.999966979026794
"T2-2" 2019 "T2-2_2018-06-17_0013.JPG" 3 0.999992966651917
"T2-2" 2019 "T2-2_2018-06-17_0014.JPG" 3 0.99958461523056
"T2-2" 2019 "T2-2_2018-06-17_0015.JPG" 3 0.999729454517365
"T2-2" 2019 "T2-2_2018-06-17_0016.JPG" 1 0.999539017677307
"T2-2" 2019 "T2-2_2018-06-17_0017.JPG" 3 0.999627232551575
"T2-2" 2019 "T2-2_2018-06-17_0018.JPG" 3 0.999682903289795
"T2-2" 2019 "T2-2_2018-06-17_0019.JPG" 3 0.999528527259827
"T2-2" 2019 "T2-2_2018-06-17_0020.JPG" 3 0.999862194061279
"T2-2" 2019 "T2-2_2018-06-17_0021.JPG" 3 0.999861359596252
"T2-2" 2019 "T2-2_2018-06-17_0022.JPG" 3 0.999964356422424
"T2-2" 2019 "T2-2_2018-06-17_0023.JPG" 3 0.999929904937744
"T2-2" 2019 "T2-2_2018-06-17_0024.JPG" 3 0.999910354614258
"T2-2" 2019 "T2-2_2018-06-17_0025.JPG" 3 0.999951958656311
"T2-2" 2019 "T2-2_2018-06-17_0026.JPG" 3 0.99996542930603
"T2-2" 2019 "T2-2_2018-06-18_0001.JPG" 1 0.999626398086548
"T2-2" 2019 "T2-2_2018-06-18_0002.JPG" 3 0.99990439414978
"T2-2" 2019 "T2-2_2018-06-18_0003.JPG" 3 0.999508380889893
"T2-2" 2019 "T2-2_2018-06-18_0004.JPG" 3 0.999660849571228
"T2-2" 2019 "T2-2_2018-06-18_0005.JPG" 3 0.997338473796844
"T2-2" 2019 "T2-2_2018-06-18_0006.JPG" 3 0.99930739402771
"T2-2" 2019 "T2-2_2018-06-18_0007.JPG" 3 0.999507308006287
"T2-2" 2019 "T2-2_2018-06-18_0008.JPG" 1 0.999941825866699
"T2-2" 2019 "T2-2_2018-06-18_0009.JPG" 1 0.999930620193481
"T2-2" 2019 "T2-2_2018-06-18_0010.JPG" 1 0.999866485595703
"T2-2" 2019 "T2-2_2018-06-18_0011.JPG" 1 0.999630689620972
"T2-2" 2019 "T2-2_2018-06-18_0012.JPG" 1 0.999748170375824
"T2-2" 2019 "T2-2_2018-06-18_0013.JPG" 1 0.999812185764313
"T2-2" 2019 "T2-2_2018-06-18_0014.JPG" 1 0.999369442462921
"T2-2" 2019 "T2-2_2018-06-18_0015.JPG" 3 0.999943494796753
"T2-2" 2019 "T2-2_2018-06-18_0016.JPG" 3 0.999992966651917
"T2-2" 2019 "T2-2_2018-06-18_0017.JPG" 3 0.999397277832031
"T2-2" 2019 "T2-2_2018-06-18_0018.JPG" 3 0.988805532455444
"T2-2" 2019 "T2-2_2018-06-18_0019.JPG" 3 0.999956727027893
"T2-2" 2019 "T2-2_2018-06-18_0020.JPG" 3 0.999945282936096
"T2-2" 2019 "T2-2_2018-06-18_0021.JPG" 3 0.99998927116394
"T2-2" 2019 "T2-2_2018-06-18_0022.JPG" 3 0.999990463256836
"T2-2" 2019 "T2-2_2018-06-18_0023.JPG" 3 0.99997341632843
"T2-2" 2019 "T2-2_2018-06-18_0024.JPG" 3 0.99996542930603
"T2-2" 2019 "T2-2_2018-06-18_0025.JPG" 3 0.999935150146484
"T2-2" 2019 "T2-2_2018-06-18_0026.JPG" 3 0.99998950958252
"T2-2" 2019 "T2-2_2018-06-19_0001.JPG" 1 0.999514818191528
"T2-2" 2019 "T2-2_2018-06-19_0002.JPG" 3 0.999918341636658
"T2-2" 2019 "T2-2_2018-06-19_0003.JPG" 3 0.9991375207901
"T2-2" 2019 "T2-2_2018-06-19_0004.JPG" 3 0.999853610992432
"T2-2" 2019 "T2-2_2018-06-19_0005.JPG" 3 0.999451696872711
"T2-2" 2019 "T2-2_2018-06-19_0006.JPG" 1 0.999919176101685
"T2-2" 2019 "T2-2_2018-06-19_0007.JPG" 1 0.999567925930023
"T2-2" 2019 "T2-2_2018-06-19_0008.JPG" 1 0.999755799770355
"T2-2" 2019 "T2-2_2018-06-19_0009.JPG" 3 0.999236583709717
"T2-2" 2019 "T2-2_2018-06-19_0010.JPG" 3 0.999698400497437
"T2-2" 2019 "T2-2_2018-06-19_0011.JPG" 3 0.99772971868515
"T2-2" 2019 "T2-2_2018-06-19_0012.JPG" 3 0.99777090549469
"T2-2" 2019 "T2-2_2018-06-19_0013.JPG" 3 0.997568905353546
"T2-2" 2019 "T2-2_2018-06-19_0014.JPG" 3 0.998793125152588
"T2-2" 2019 "T2-2_2018-06-19_0015.JPG" 3 0.999701201915741
"T2-2" 2019 "T2-2_2018-06-19_0016.JPG" 3 0.999805152416229
"T2-2" 2019 "T2-2_2018-06-19_0017.JPG" 3 0.998703718185425
"T2-2" 2019 "T2-2_2018-06-19_0018.JPG" 3 0.999995827674866
"T2-2" 2019 "T2-2_2018-06-19_0019.JPG" 3 0.996393620967865
"T2-2" 2019 "T2-2_2018-06-19_0020.JPG" 3 0.999941349029541
"T2-2" 2019 "T2-2_2018-06-19_0021.JPG" 3 0.999828934669495
"T2-2" 2019 "T2-2_2018-06-19_0022.JPG" 3 0.999758780002594
"T2-2" 2019 "T2-2_2018-06-20_0001.JPG" 1 0.999704539775848
"T2-2" 2019 "T2-2_2018-06-20_0002.JPG" 3 0.993525862693787
"T2-2" 2019 "T2-2_2018-06-20_0003.JPG" 3 0.996777951717377
"T2-2" 2019 "T2-2_2018-06-20_0004.JPG" 1 0.999160408973694
"T2-2" 2019 "T2-2_2018-06-20_0005.JPG" 3 0.999905467033386
"T2-2" 2019 "T2-2_2018-06-20_0006.JPG" 3 0.999239921569824
"T2-2" 2019 "T2-2_2018-06-20_0007.JPG" 3 0.999596059322357
"T2-2" 2019 "T2-2_2018-06-20_0008.JPG" 3 0.997352719306946
"T2-2" 2019 "T2-2_2018-06-20_0009.JPG" 3 0.999547183513641
"T2-2" 2019 "T2-2_2018-06-20_0010.JPG" 3 0.996523439884186
"T2-2" 2019 "T2-2_2018-06-20_0011.JPG" 3 0.999664783477783
"T2-2" 2019 "T2-2_2018-06-20_0012.JPG" 3 0.999985456466675
"T2-2" 2019 "T2-2_2018-06-20_0013.JPG" 3 0.997810065746307
"T2-2" 2019 "T2-2_2018-06-20_0014.JPG" 3 0.999815404415131
"T2-2" 2019 "T2-2_2018-06-20_0015.JPG" 3 0.99783980846405
"T2-2" 2019 "T2-2_2018-06-20_0016.JPG" 3 0.998578667640686
"T2-2" 2019 "T2-2_2018-06-21_0001.JPG" 1 0.99948525428772
"T2-2" 2019 "T2-2_2018-06-21_0002.JPG" 3 0.993733942508698
"T2-2" 2019 "T2-2_2018-06-21_0003.JPG" 3 0.999993205070496
"T2-2" 2019 "T2-2_2018-06-21_0004.JPG" 1 0.999728739261627
"T2-2" 2019 "T2-2_2018-06-21_0005.JPG" 3 0.999800264835358
"T2-2" 2019 "T2-2_2018-06-21_0006.JPG" 3 0.99999463558197
"T2-2" 2019 "T2-2_2018-06-21_0007.JPG" 3 0.999768912792206
"T2-2" 2019 "T2-2_2018-06-21_0008.JPG" 3 0.999502182006836
"T2-2" 2019 "T2-2_2018-06-22_0001.JPG" 1 0.99964702129364
"T2-2" 2019 "T2-2_2018-06-22_0002.JPG" 3 0.998746514320374
"T2-2" 2019 "T2-2_2018-06-22_0003.JPG" 3 0.999897480010986
"T2-2" 2019 "T2-2_2018-06-22_0004.JPG" 1 0.999804437160492
"T2-2" 2019 "T2-2_2018-06-22_0005.JPG" 1 0.999665856361389
"T2-2" 2019 "T2-2_2018-06-22_0006.JPG" 1 0.999705255031586
"T2-2" 2019 "T2-2_2018-06-22_0007.JPG" 3 0.999782502651215
"T2-2" 2019 "T2-2_2018-06-22_0008.JPG" 3 0.999834179878235
"T2-2" 2019 "T2-2_2018-06-22_0009.JPG" 3 0.999925017356873
"T2-2" 2019 "T2-2_2018-06-22_0010.JPG" 3 0.99980503320694
"T2-2" 2019 "T2-2_2018-06-23_0001.JPG" 1 0.999805390834808
"T2-2" 2019 "T2-2_2018-06-23_0002.JPG" 3 0.999621152877808
"T2-2" 2019 "T2-2_2018-06-23_0003.JPG" 3 0.999988913536072
"T2-2" 2019 "T2-2_2018-06-23_0004.JPG" 3 0.998835623264313
"T2-2" 2019 "T2-2_2018-06-23_0005.JPG" 3 0.999945521354675
"T2-2" 2019 "T2-2_2018-06-23_0006.JPG" 1 0.485962122678757
"T2-2" 2019 "T2-2_2018-06-23_0007.JPG" 3 0.999813616275787
"T2-2" 2019 "T2-2_2018-06-23_0008.JPG" 3 0.997661948204041
"T2-2" 2019 "T2-2_2018-06-24_0001.JPG" 1 0.999805510044098
"T2-2" 2019 "T2-2_2018-06-24_0002.JPG" 3 0.999974727630615
"T2-2" 2019 "T2-2_2018-06-24_0003.JPG" 3 0.999980092048645
"T2-2" 2019 "T2-2_2018-06-24_0004.JPG" 3 0.999718844890594
"T2-2" 2019 "T2-2_2018-06-24_0005.JPG" 3 0.998725593090057
"T2-2" 2019 "T2-2_2018-06-24_0006.JPG" 1 0.999871730804443
"T2-2" 2019 "T2-2_2018-06-24_0007.JPG" 1 0.999845147132874
"T2-2" 2019 "T2-2_2018-06-24_0008.JPG" 1 0.999829769134521
"T2-2" 2019 "T2-2_2018-06-25_0001.JPG" 1 0.999798357486725
"T2-2" 2019 "T2-2_2018-06-25_0002.JPG" 3 0.999943375587463
"T2-2" 2019 "T2-2_2018-06-25_0003.JPG" 3 0.995207011699677
"T2-2" 2019 "T2-2_2018-06-25_0004.JPG" 3 0.991993546485901
