"site" "year" "filename" "guess1" "confidence1"
"G15" 2019 "G15_2018-06-16_0001.JPG" 1 0.999833464622498
"G15" 2019 "G15_2018-06-16_0002.JPG" 1 0.999637961387634
"G15" 2019 "G15_2018-06-16_0003.JPG" 1 0.999865412712097
"G15" 2019 "G15_2018-06-16_0004.JPG" 1 0.999710977077484
"G15" 2019 "G15_2018-06-16_0005.JPG" 1 0.999935507774353
"G15" 2019 "G15_2018-06-16_0006.JPG" 1 0.999910831451416
"G15" 2019 "G15_2018-06-16_0007.JPG" 1 0.99966025352478
"G15" 2019 "G15_2018-06-16_0008.JPG" 1 0.999434769153595
"G15" 2019 "G15_2018-06-17_0001.JPG" 1 0.999816000461578
"G15" 2019 "G15_2018-06-17_0002.JPG" 1 0.999395251274109
"G15" 2019 "G15_2018-06-17_0003.JPG" 1 0.997186720371246
"G15" 2019 "G15_2018-06-17_0004.JPG" 1 0.994024217128754
"G15" 2019 "G15_2018-06-18_0001.JPG" 1 0.999850392341614
"G15" 2019 "G15_2018-06-18_0002.JPG" 1 0.999322056770325
"G15" 2019 "G15_2018-06-18_0003.JPG" 1 0.999158024787903
"G15" 2019 "G15_2018-06-18_0004.JPG" 1 0.999760210514069
"G15" 2019 "G15_2018-06-19_0001.JPG" 1 0.999953508377075
"G15" 2019 "G15_2018-06-19_0002.JPG" 1 0.999964118003845
"G15" 2019 "G15_2018-06-19_0003.JPG" 1 0.999836206436157
"G15" 2019 "G15_2018-06-19_0004.JPG" 1 0.994922459125519
"G15" 2019 "G15_2018-06-19_0005.JPG" 1 0.997593581676483
"G15" 2019 "G15_2018-06-19_0006.JPG" 1 0.999327778816223
"G15" 2019 "G15_2018-06-20_0001.JPG" 1 0.999958634376526
"G15" 2019 "G15_2018-06-20_0002.JPG" 1 0.999971747398376
"G15" 2019 "G15_2018-06-21_0001.JPG" 1 0.999860405921936
"G15" 2019 "G15_2018-06-21_0002.JPG" 1 0.999976634979248
"G15" 2019 "G15_2018-06-22_0001.JPG" 1 0.999892950057983
"G15" 2019 "G15_2018-06-22_0002.JPG" 1 0.999889850616455
"G15" 2019 "G15_2018-06-23_0001.JPG" 1 0.999888181686401
"G15" 2019 "G15_2018-06-23_0002.JPG" 1 0.992330133914948
"G15" 2019 "G15_2018-06-24_0001.JPG" 1 0.999814212322235
"G15" 2019 "G15_2018-06-24_0002.JPG" 1 0.999828457832336
"G15" 2019 "G15_2018-06-25_0001.JPG" 1 0.999877691268921
"G15" 2019 "G15_2018-06-25_0002.JPG" 1 0.998549997806549
"G15" 2019 "G15_2018-06-26_0001.JPG" 1 0.9996417760849
"G15" 2019 "G15_2018-06-26_0002.JPG" 1 0.999875664710999
"G15" 2019 "G15_2018-06-27_0001.JPG" 1 0.999791324138641
"G15" 2019 "G15_2018-06-27_0002.JPG" 1 0.999870896339417
"G15" 2019 "G15_2018-06-27_0003.JPG" 1 0.99996817111969
"G15" 2019 "G15_2018-06-27_0004.JPG" 1 0.99981027841568
"G15" 2019 "G15_2018-06-28_0001.JPG" 1 0.999837875366211
"G15" 2019 "G15_2018-06-28_0002.JPG" 1 0.999768793582916
