"site" "year" "filename" "guess1" "confidence1"
"G16" 2020 "G16_2019-08-02_0012.JPG" 0 0.99999988079071
"G16" 2020 "G16_2019-08-02_0013.JPG" 0 0.999998211860657
"G16" 2020 "G16_2019-08-02_0014.JPG" 0 0.999998688697815
"G16" 2020 "G16_2019-08-02_0015.JPG" 0 0.99994695186615
"G16" 2020 "G16_2019-08-02_0016.JPG" 3 0.99970930814743
"G16" 2020 "G16_2019-08-02_0017.JPG" 3 0.998992264270782
"G16" 2020 "G16_2019-08-02_0018.JPG" 3 0.999995708465576
"G16" 2020 "G16_2019-08-02_0019.JPG" 3 0.999974131584167
"G16" 2020 "G16_2019-08-02_0020.JPG" 3 0.999963521957397
"G16" 2020 "G16_2019-08-02_0021.JPG" 3 0.99994432926178
"G16" 2020 "G16_2019-08-02_0022.JPG" 3 0.999971747398376
"G16" 2020 "G16_2019-08-02_0023.JPG" 1 0.995528280735016
"G16" 2020 "G16_2019-08-02_0024.JPG" 3 0.999951601028442
"G16" 2020 "G16_2019-08-02_0025.JPG" 3 0.999995112419128
"G16" 2020 "G16_2019-08-02_0026.JPG" 1 0.999811351299286
"G16" 2020 "G16_2019-08-02_0027.JPG" 3 0.999979853630066
"G16" 2020 "G16_2019-08-02_0028.JPG" 3 0.999995350837708
"G16" 2020 "G16_2019-08-02_0029.JPG" 3 0.999977350234985
"G16" 2020 "G16_2019-08-02_0030.JPG" 3 0.999832391738892
"G16" 2020 "G16_2019-08-02_0031.JPG" 3 0.999798834323883
"G16" 2020 "G16_2019-08-02_0032.JPG" 3 0.999978542327881
"G16" 2020 "G16_2019-08-02_0033.JPG" 3 0.999998807907104
"G16" 2020 "G16_2019-08-02_0034.JPG" 3 0.999997735023499
"G16" 2020 "G16_2019-08-02_0035.JPG" 3 0.999994039535522
"G16" 2020 "G16_2019-08-02_0036.JPG" 3 0.999994397163391
"G16" 2020 "G16_2019-08-02_0037.JPG" 3 0.999998569488525
"G16" 2020 "G16_2019-08-02_0038.JPG" 3 0.999999165534973
"G16" 2020 "G16_2019-08-03_0001.JPG" 1 0.999937891960144
"G16" 2020 "G16_2019-08-03_0002.JPG" 3 0.999929428100586
"G16" 2020 "G16_2019-08-03_0003.JPG" 3 0.999993324279785
"G16" 2020 "G16_2019-08-03_0004.JPG" 3 0.646560311317444
"G16" 2020 "G16_2019-08-03_0005.JPG" 3 0.999998450279236
"G16" 2020 "G16_2019-08-03_0006.JPG" 3 0.999930858612061
"G16" 2020 "G16_2019-08-03_0007.JPG" 3 0.9996737241745
"G16" 2020 "G16_2019-08-03_0008.JPG" 3 0.999948859214783
"G16" 2020 "G16_2019-08-03_0009.JPG" 3 0.999998450279236
"G16" 2020 "G16_2019-08-03_0010.JPG" 3 0.999982953071594
"G16" 2020 "G16_2019-08-03_0011.JPG" 3 0.999976992607117
"G16" 2020 "G16_2019-08-03_0012.JPG" 1 0.999957084655762
"G16" 2020 "G16_2019-08-03_0013.JPG" 3 0.999958753585815
"G16" 2020 "G16_2019-08-03_0014.JPG" 3 0.999996781349182
"G16" 2020 "G16_2019-08-03_0015.JPG" 3 0.999993562698364
"G16" 2020 "G16_2019-08-03_0016.JPG" 3 0.999908328056335
"G16" 2020 "G16_2019-08-03_0017.JPG" 3 0.999995827674866
"G16" 2020 "G16_2019-08-03_0018.JPG" 3 0.999971508979797
"G16" 2020 "G16_2019-08-03_0019.JPG" 3 0.999932289123535
"G16" 2020 "G16_2019-08-03_0020.JPG" 3 0.999948978424072
"G16" 2020 "G16_2019-08-03_0021.JPG" 3 0.999921560287476
"G16" 2020 "G16_2019-08-03_0022.JPG" 3 0.999920606613159
"G16" 2020 "G16_2019-08-03_0023.JPG" 3 0.999995350837708
"G16" 2020 "G16_2019-08-03_0024.JPG" 3 0.999964952468872
"G16" 2020 "G16_2019-08-04_0001.JPG" 1 0.997858226299286
"G16" 2020 "G16_2019-08-04_0002.JPG" 3 0.999998569488525
"G16" 2020 "G16_2019-08-04_0003.JPG" 3 0.999966144561768
"G16" 2020 "G16_2019-08-04_0004.JPG" 3 0.999362170696259
"G16" 2020 "G16_2019-08-04_0005.JPG" 3 0.999944448471069
"G16" 2020 "G16_2019-08-04_0006.JPG" 3 0.996750831604004
"G16" 2020 "G16_2019-08-04_0007.JPG" 3 0.9998619556427
"G16" 2020 "G16_2019-08-04_0008.JPG" 3 0.999994993209839
"G16" 2020 "G16_2019-08-04_0009.JPG" 3 0.999984860420227
"G16" 2020 "G16_2019-08-04_0010.JPG" 1 0.999481022357941
"G16" 2020 "G16_2019-08-04_0011.JPG" 3 0.999989628791809
"G16" 2020 "G16_2019-08-04_0012.JPG" 3 0.998811364173889
"G16" 2020 "G16_2019-08-04_0013.JPG" 3 0.999993085861206
"G16" 2020 "G16_2019-08-04_0014.JPG" 3 0.999991059303284
"G16" 2020 "G16_2019-08-04_0015.JPG" 3 0.99997889995575
"G16" 2020 "G16_2019-08-04_0016.JPG" 3 0.999991416931152
"G16" 2020 "G16_2019-08-04_0017.JPG" 3 0.999987959861755
"G16" 2020 "G16_2019-08-04_0018.JPG" 3 0.999998092651367
"G16" 2020 "G16_2019-08-04_0019.JPG" 3 0.999999523162842
"G16" 2020 "G16_2019-08-04_0020.JPG" 3 0.999998807907104
"G16" 2020 "G16_2019-08-04_0021.JPG" 3 0.999968886375427
"G16" 2020 "G16_2019-08-04_0022.JPG" 3 0.999095439910889
"G16" 2020 "G16_2019-08-04_0023.JPG" 3 0.999928951263428
"G16" 2020 "G16_2019-08-04_0024.JPG" 3 0.967114746570587
"G16" 2020 "G16_2019-08-04_0025.JPG" 3 0.999971389770508
"G16" 2020 "G16_2019-08-04_0026.JPG" 3 0.999964714050293
"G16" 2020 "G16_2019-08-04_0027.JPG" 1 0.976521849632263
"G16" 2020 "G16_2019-08-04_0028.JPG" 1 0.999793589115143
"G16" 2020 "G16_2019-08-04_0029.JPG" 3 0.999971866607666
"G16" 2020 "G16_2019-08-04_0030.JPG" 3 0.999981284141541
"G16" 2020 "G16_2019-08-04_0031.JPG" 3 0.999914884567261
"G16" 2020 "G16_2019-08-04_0032.JPG" 3 0.999817669391632
"G16" 2020 "G16_2019-08-04_0033.JPG" 3 0.999995827674866
"G16" 2020 "G16_2019-08-04_0034.JPG" 3 0.99999463558197
"G16" 2020 "G16_2019-08-04_0035.JPG" 3 0.999957919120789
"G16" 2020 "G16_2019-08-04_0036.JPG" 3 0.999801456928253
"G16" 2020 "G16_2019-08-04_0037.JPG" 3 0.999981880187988
"G16" 2020 "G16_2019-08-04_0038.JPG" 3 0.999988079071045
"G16" 2020 "G16_2019-08-05_0001.JPG" 3 0.992695689201355
"G16" 2020 "G16_2019-08-05_0002.JPG" 1 0.99922776222229
"G16" 2020 "G16_2019-08-05_0003.JPG" 3 0.999995350837708
"G16" 2020 "G16_2019-08-05_0004.JPG" 3 0.933035850524902
"G16" 2020 "G16_2019-08-05_0005.JPG" 1 0.999237298965454
"G16" 2020 "G16_2019-08-05_0006.JPG" 3 0.999963998794556
"G16" 2020 "G16_2019-08-05_0007.JPG" 3 0.904149830341339
"G16" 2020 "G16_2019-08-05_0008.JPG" 3 0.999996781349182
"G16" 2020 "G16_2019-08-05_0009.JPG" 3 0.969827353954315
"G16" 2020 "G16_2019-08-05_0010.JPG" 3 0.999992966651917
"G16" 2020 "G16_2019-08-05_0011.JPG" 3 0.999868631362915
"G16" 2020 "G16_2019-08-05_0012.JPG" 3 0.999889612197876
"G16" 2020 "G16_2019-08-05_0013.JPG" 3 0.999962329864502
"G16" 2020 "G16_2019-08-05_0014.JPG" 3 0.999863147735596
"G16" 2020 "G16_2019-08-05_0015.JPG" 1 0.99523264169693
"G16" 2020 "G16_2019-08-05_0016.JPG" 3 0.999997973442078
"G16" 2020 "G16_2019-08-05_0017.JPG" 1 0.999651551246643
"G16" 2020 "G16_2019-08-05_0018.JPG" 3 0.999999165534973
"G16" 2020 "G16_2019-08-05_0019.JPG" 3 0.999814927577972
"G16" 2020 "G16_2019-08-05_0020.JPG" 3 0.999943971633911
"G16" 2020 "G16_2019-08-05_0021.JPG" 3 0.999900698661804
"G16" 2020 "G16_2019-08-05_0022.JPG" 3 0.999935269355774
"G16" 2020 "G16_2019-08-05_0023.JPG" 3 0.999813735485077
"G16" 2020 "G16_2019-08-05_0024.JPG" 1 0.999261915683746
"G16" 2020 "G16_2019-08-05_0025.JPG" 3 0.999969720840454
"G16" 2020 "G16_2019-08-05_0026.JPG" 3 0.999985575675964
"G16" 2020 "G16_2019-08-05_0027.JPG" 3 0.999930739402771
"G16" 2020 "G16_2019-08-05_0028.JPG" 3 0.999919652938843
"G16" 2020 "G16_2019-08-05_0029.JPG" 3 0.9998699426651
"G16" 2020 "G16_2019-08-05_0030.JPG" 3 0.999838352203369
"G16" 2020 "G16_2019-08-05_0031.JPG" 3 0.999983549118042
"G16" 2020 "G16_2019-08-05_0032.JPG" 3 0.999826014041901
"G16" 2020 "G16_2019-08-05_0033.JPG" 3 0.999996185302734
"G16" 2020 "G16_2019-08-05_0034.JPG" 3 0.99993884563446
"G16" 2020 "G16_2019-08-05_0035.JPG" 3 0.999978542327881
"G16" 2020 "G16_2019-08-05_0036.JPG" 3 0.999991416931152
"G16" 2020 "G16_2019-08-05_0037.JPG" 3 0.999994993209839
"G16" 2020 "G16_2019-08-05_0038.JPG" 1 0.996779263019562
"G16" 2020 "G16_2019-08-05_0039.JPG" 3 0.999982237815857
"G16" 2020 "G16_2019-08-05_0040.JPG" 3 0.999982118606567
"G16" 2020 "G16_2019-08-05_0041.JPG" 3 0.998637735843658
"G16" 2020 "G16_2019-08-05_0042.JPG" 3 0.99974650144577
