"SourceFile"	"FileName"	"Make"	"Model"	"DateTimeOriginal"	"TriggerMode"	"Sequence"	"EventNumber"	"MoonPhase"	"AmbientTemperature"	"SerialNumber"	"Contrast"	"Brightness"	"Sharpness"	"Saturation"	"NewFileName"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0001.JPG"	"IMG_0001.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:18 11:13:51"	"M"	"1 2"	1	5	17	"S750HK01271129"	159	223	32	0	"T3-2_2022-06-18_0008.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0002.JPG"	"IMG_0002.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:18 11:13:51"	"M"	"2 2"	1	5	17	"S750HK01271129"	159	223	32	0	"T3-2_2022-06-18_0009.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0003.JPG"	"IMG_0003.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:18 13:00:00"	"T"	"0 0"	1	5	15	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-18_0010.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0004.JPG"	"IMG_0004.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:18 15:53:02"	"M"	"1 2"	2	5	15	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-18_0011.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0005.JPG"	"IMG_0005.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:18 15:53:02"	"M"	"2 2"	2	5	15	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-18_0012.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0006.JPG"	"IMG_0006.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:18 20:19:22"	"M"	"1 2"	3	5	11	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-18_0013.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0007.JPG"	"IMG_0007.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:18 20:19:22"	"M"	"2 2"	3	5	11	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-18_0014.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0008.JPG"	"IMG_0008.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:19 01:00:00"	"T"	"0 0"	2	5	8	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-19_0001.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0009.JPG"	"IMG_0009.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:19 01:35:48"	"M"	"1 2"	4	5	8	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-19_0002.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0010.JPG"	"IMG_0010.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:19 01:35:48"	"M"	"2 2"	4	5	8	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-19_0003.JPG"
"/mnt/coat-ns8028k/small_rodent_module/small_mammal_images/porsanger/images_raw/T3-2/2023/IMG_0011.JPG"	"IMG_0011.JPG"	"RECONYX"	"SM750 SECURITY"	"2022:06:19 03:53:39"	"M"	"1 2"	5	5	7	"S750HK01271129"	143	239	16	0	"T3-2_2022-06-19_0004.JPG"
