"SourceFile"	"FileName"	"Make"	"Model"	"DateTimeOriginal"	"TriggerMode"	"Sequence"	"EventNumber"	"MoonPhase"	"AmbientTemperature"	"SerialNumber"	"Contrast"	"Brightness"	"Sharpness"	"Saturation"	"NewFileName"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0001.JPG"	"IMG_0001.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:02 14:14:47"	"M"	"1 2"	1	0	13	"S750HK04275851"	159	223	32	0	"T2-1_2019-08-02_0005.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0002.JPG"	"IMG_0002.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:02 14:14:48"	"M"	"2 2"	1	0	13	"S750HK04275851"	159	223	32	0	"T2-1_2019-08-02_0006.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0003.JPG"	"IMG_0003.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:02 15:38:42"	"M"	"1 2"	2	0	12	"S750HK04275851"	143	239	16	0	"T2-1_2019-08-02_0007.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0004.JPG"	"IMG_0004.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:02 15:38:42"	"M"	"2 2"	2	0	12	"S750HK04275851"	143	239	16	0	"T2-1_2019-08-02_0008.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0005.JPG"	"IMG_0005.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:02 18:41:48"	"M"	"1 2"	3	0	10	"S750HK04275851"	143	239	16	0	"T2-1_2019-08-02_0009.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0006.JPG"	"IMG_0006.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:02 18:41:48"	"M"	"2 2"	3	0	10	"S750HK04275851"	143	239	16	0	"T2-1_2019-08-02_0010.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0007.JPG"	"IMG_0007.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:02 19:13:55"	"M"	"1 2"	4	0	10	"S750HK04275851"	143	239	16	0	"T2-1_2019-08-02_0011.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0008.JPG"	"IMG_0008.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:02 19:13:55"	"M"	"2 2"	4	0	10	"S750HK04275851"	143	239	16	0	"T2-1_2019-08-02_0012.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0009.JPG"	"IMG_0009.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:03 00:00:00"	"M"	"1 2"	5	1	9	"S750HK04275851"	143	239	16	0	"T2-1_2019-08-03_0001.JPG"
"//ad.uit.no/ntfak/OkosystemFinnmark/bilder_smagnagerfotobokser/Data/Images organised by Region_site_year/Porsanger/T2-1/2020/IMG_0010.JPG"	"IMG_0010.JPG"	"RECONYX"	"SM750 SECURITY"	"2019:08:03 00:00:00"	"M"	"2 2"	5	1	9	"S750HK04275851"	143	239	16	0	"T2-1_2019-08-03_0002.JPG"
