"site" "year" "filename" "guess1" "confidence1"
"G20" 2022 "G20_2021-06-17_0005.JPG" 0 1
"G20" 2022 "G20_2021-06-17_0006.JPG" 0 1
"G20" 2022 "G20_2021-06-17_0007.JPG" 0 0.999999642372131
"G20" 2022 "G20_2021-06-17_0008.JPG" 0 0.999999761581421
"G20" 2022 "G20_2021-06-18_0001.JPG" 1 0.990347981452942
"G20" 2022 "G20_2021-06-18_0002.JPG" 1 0.964525461196899
"G20" 2022 "G20_2021-06-19_0001.JPG" 1 0.997390687465668
"G20" 2022 "G20_2021-06-19_0002.JPG" 1 0.968385577201843
"G20" 2022 "G20_2021-06-19_0003.JPG" 6 0.999996542930603
"G20" 2022 "G20_2021-06-19_0004.JPG" 6 0.998903155326843
"G20" 2022 "G20_2021-06-19_0005.JPG" 6 0.999705970287323
"G20" 2022 "G20_2021-06-19_0006.JPG" 6 0.999903440475464
"G20" 2022 "G20_2021-06-20_0001.JPG" 1 0.968842923641205
"G20" 2022 "G20_2021-06-20_0002.JPG" 1 0.988900899887085
"G20" 2022 "G20_2021-06-21_0001.JPG" 1 0.960884928703308
"G20" 2022 "G20_2021-06-21_0002.JPG" 1 0.984732806682587
"G20" 2022 "G20_2021-06-21_0003.JPG" 6 0.94181501865387
"G20" 2022 "G20_2021-06-21_0004.JPG" 1 0.955285549163818
"G20" 2022 "G20_2021-06-21_0005.JPG" 6 0.999996781349182
"G20" 2022 "G20_2021-06-21_0006.JPG" 6 0.999985456466675
"G20" 2022 "G20_2021-06-22_0001.JPG" 1 0.994664788246155
"G20" 2022 "G20_2021-06-22_0002.JPG" 6 0.999999761581421
"G20" 2022 "G20_2021-06-22_0003.JPG" 6 0.999995946884155
"G20" 2022 "G20_2021-06-22_0004.JPG" 6 1
"G20" 2022 "G20_2021-06-22_0005.JPG" 6 0.999999642372131
"G20" 2022 "G20_2021-06-22_0006.JPG" 1 0.999887228012085
"G20" 2022 "G20_2021-06-22_0007.JPG" 6 0.99999988079071
"G20" 2022 "G20_2021-06-22_0008.JPG" 6 0.99999988079071
"G20" 2022 "G20_2021-06-22_0009.JPG" 6 0.999998927116394
"G20" 2022 "G20_2021-06-22_0010.JPG" 6 1
"G20" 2022 "G20_2021-06-22_0011.JPG" 6 0.999993681907654
"G20" 2022 "G20_2021-06-22_0012.JPG" 6 0.999999165534973
"G20" 2022 "G20_2021-06-23_0001.JPG" 1 0.989436984062195
"G20" 2022 "G20_2021-06-23_0002.JPG" 6 0.99999988079071
"G20" 2022 "G20_2021-06-23_0003.JPG" 6 1
"G20" 2022 "G20_2021-06-23_0004.JPG" 1 0.989233732223511
"G20" 2022 "G20_2021-06-24_0001.JPG" 6 1
"G20" 2022 "G20_2021-06-24_0002.JPG" 6 1
"G20" 2022 "G20_2021-06-24_0003.JPG" 1 0.990639686584473
"G20" 2022 "G20_2021-06-24_0004.JPG" 6 0.999999284744263
"G20" 2022 "G20_2021-06-24_0005.JPG" 6 0.999999403953552
"G20" 2022 "G20_2021-06-24_0006.JPG" 6 1
"G20" 2022 "G20_2021-06-24_0007.JPG" 6 0.938663244247437
"G20" 2022 "G20_2021-06-24_0008.JPG" 1 0.997967183589935
"G20" 2022 "G20_2021-06-24_0009.JPG" 6 0.999999761581421
"G20" 2022 "G20_2021-06-24_0010.JPG" 6 1
"G20" 2022 "G20_2021-06-24_0011.JPG" 6 1
"G20" 2022 "G20_2021-06-24_0012.JPG" 6 1
"G20" 2022 "G20_2021-06-25_0001.JPG" 1 0.994403481483459
"G20" 2022 "G20_2021-06-25_0002.JPG" 6 1
